 4.07920000e-07  5.01808829e-11  4.07920000e-07  1.50801573e-13 
 4.09920000e-07  5.01808829e-11  4.09920000e-07  1.51167548e-13 
 4.11920000e-07  5.01808829e-11  4.11920000e-07  1.51519270e-13 
 4.13920000e-07  5.01808829e-11  4.13920000e-07  1.51856913e-13 
 4.15920000e-07  5.01808829e-11  4.15920000e-07  1.52180662e-13 
 4.17920000e-07  5.01808829e-11  4.17920000e-07  1.52490707e-13 
 4.19920000e-07  5.01808829e-11  4.19920000e-07  1.52787250e-13 
 4.21920000e-07  5.01808829e-11  4.21920000e-07  1.53070499e-13 
 4.23920000e-07  5.01808829e-11  4.23920000e-07  1.53340673e-13 
 4.25920000e-07  5.01808829e-11  4.25920000e-07  1.53597997e-13 
 4.27920000e-07  5.01808829e-11  4.27920000e-07  1.53842705e-13 
 4.29920000e-07  5.01808829e-11  4.29920000e-07  1.54075038e-13 
 4.31920000e-07  5.01808829e-11  4.31920000e-07  1.54295248e-13 
 4.33920000e-07  5.01808829e-11  4.33920000e-07  1.54503591e-13 
 4.35920000e-07  5.01808829e-11  4.35920000e-07  1.54700331e-13 
 4.37920000e-07  5.01808829e-11  4.37920000e-07  1.54885742e-13 
 4.39920000e-07  5.01808829e-11  4.39920000e-07  1.55060102e-13 
 4.41920000e-07  5.01808829e-11  4.41920000e-07  1.55223698e-13 
 4.43920000e-07  5.01808829e-11  4.43920000e-07  1.55376824e-13 
 4.45920000e-07  5.01808829e-11  4.45920000e-07  1.55519778e-13 
 4.47920000e-07  5.01808829e-11  4.47920000e-07  1.55652866e-13 
 4.49920000e-07  5.01808829e-11  4.49920000e-07  1.55776402e-13 
 4.51920000e-07  5.01808829e-11  4.51920000e-07  1.55890704e-13 
 4.53920000e-07  5.01808829e-11  4.53920000e-07  1.55996096e-13 
 4.55920000e-07  5.01808829e-11  4.55920000e-07  1.56092907e-13 
 4.57920000e-07  5.01808829e-11  4.57920000e-07  1.56181474e-13 
 4.59920000e-07  5.01808829e-11  4.59920000e-07  1.56262136e-13 
 4.61920000e-07  5.01808829e-11  4.61920000e-07  1.56335239e-13 
 4.63920000e-07  5.01808829e-11  4.63920000e-07  1.56401133e-13 
 4.65920000e-07  5.01808829e-11  4.65920000e-07  1.56460173e-13 
 4.67920000e-07  5.01808829e-11  4.67920000e-07  1.56512718e-13 
