 2.51920000e-07  2.22102676e-55  2.51920000e-07  7.78794587e-15  2.51920000e-07  4.99124600e-11  2.51920000e-07  4.99202479e-11 
 2.53920000e-07  9.87123004e-56  2.53920000e-07  3.13542355e-14  2.53920000e-07  4.98876393e-11  2.53920000e-07  4.99189935e-11 
 2.55920000e-07  4.38721335e-56  2.55920000e-07  7.06837169e-14  2.55920000e-07  4.98470562e-11  2.55920000e-07  4.99177399e-11 
 2.57920000e-07  1.94987260e-56  2.57920000e-07  1.25750925e-13  2.57920000e-07  4.97907367e-11  2.57920000e-07  4.99164876e-11 
 2.59920000e-07  8.66610045e-57  2.59920000e-07  1.96520445e-13  2.59920000e-07  4.97187164e-11  2.59920000e-07  4.99152368e-11 
 2.61920000e-07  3.85160020e-57  2.61920000e-07  2.82946932e-13  2.61920000e-07  4.96310412e-11  2.61920000e-07  4.99139881e-11 
 2.63920000e-07  1.71182231e-57  2.63920000e-07  3.84975141e-13  2.63920000e-07  4.95277666e-11  2.63920000e-07  4.99127417e-11 
 2.65920000e-07  7.60809916e-58  2.65920000e-07  5.02539965e-13  2.65920000e-07  4.94089582e-11  2.65920000e-07  4.99114982e-11 
 2.67920000e-07  3.38137740e-58  2.67920000e-07  6.35566471e-13  2.67920000e-07  4.92746914e-11  2.67920000e-07  4.99102578e-11 
 2.69920000e-07  1.50283440e-58  2.69920000e-07  7.83969954e-13  2.69920000e-07  4.91250511e-11  2.69920000e-07  4.99090210e-11 
 2.71920000e-07  6.67926401e-59  2.71920000e-07  9.47655985e-13  2.71920000e-07  4.89601322e-11  2.71920000e-07  4.99077882e-11 
 2.73920000e-07  2.96856178e-59  2.73920000e-07  1.12652047e-12  2.73920000e-07  4.87800392e-11  2.73920000e-07  4.99065597e-11 
 2.75920000e-07  1.31936079e-59  2.75920000e-07  1.32044974e-12  2.75920000e-07  4.85848861e-11  2.75920000e-07  4.99053359e-11 
 2.77920000e-07  5.86382574e-60  2.77920000e-07  1.52932056e-12  2.77920000e-07  4.83747966e-11  2.77920000e-07  4.99041172e-11 
 2.79920000e-07  2.60614477e-60  2.79920000e-07  1.75300030e-12  2.79920000e-07  4.81499036e-11  2.79920000e-07  4.99029039e-11 
 2.81920000e-07  1.15828657e-60  2.81920000e-07  1.99134693e-12  2.81920000e-07  4.79103496e-11  2.81920000e-07  4.99016965e-11 
 2.83920000e-07  5.14794029e-61  2.83920000e-07  2.24420916e-12  2.83920000e-07  4.76562862e-11  2.83920000e-07  4.99004953e-11 
 2.85920000e-07  2.28797346e-61  2.85920000e-07  2.51142655e-12  2.85920000e-07  4.73878742e-11  2.85920000e-07  4.98993007e-11 
 2.87920000e-07  1.01687710e-61  2.87920000e-07  2.79282955e-12  2.87920000e-07  4.71052835e-11  2.87920000e-07  4.98981130e-11 
 2.89920000e-07  4.51945376e-62  2.89920000e-07  3.08823965e-12  2.89920000e-07  4.68086930e-11  2.89920000e-07  4.98969326e-11 
 2.91920000e-07  2.00864611e-62  2.91920000e-07  3.39746952e-12  2.91920000e-07  4.64982903e-11  2.91920000e-07  4.98957598e-11 
 2.93920000e-07  8.92731606e-63  2.93920000e-07  3.72032305e-12  2.93920000e-07  4.61742720e-11  2.93920000e-07  4.98945950e-11 
 2.95920000e-07  3.96769603e-63  2.95920000e-07  4.05659556e-12  2.95920000e-07  4.58368429e-11  2.95920000e-07  4.98934385e-11 
 2.97920000e-07  1.76342046e-63  2.97920000e-07  4.40607385e-12  2.97920000e-07  4.54862168e-11  2.97920000e-07  4.98922907e-11 
 2.99920000e-07  7.83742425e-64  2.99920000e-07  4.76853642e-12  2.99920000e-07  4.51226154e-11  2.99920000e-07  4.98911518e-11 
 3.01920000e-07  3.48329967e-64  3.01920000e-07  5.14375352e-12  3.01920000e-07  4.47462687e-11  3.01920000e-07  4.98900222e-11 
 3.03920000e-07  1.54813319e-64  3.03920000e-07  5.53148737e-12  3.03920000e-07  4.43574149e-11  3.03920000e-07  4.98889023e-11 
 3.05920000e-07  6.88059194e-65  3.05920000e-07  5.93149228e-12  3.05920000e-07  4.39562999e-11  3.05920000e-07  4.98877922e-11 
 3.07920000e-07  3.05804086e-65  3.07920000e-07  6.34351479e-12  3.07920000e-07  4.35431777e-11  3.07920000e-07  4.98866924e-11 
 3.09920000e-07  1.35912927e-65  3.09920000e-07  6.76729385e-12  3.09920000e-07  4.31183093e-11  3.09920000e-07  4.98856032e-11 
 3.11920000e-07  6.04057454e-66  3.11920000e-07  7.20256100e-12  3.11920000e-07  4.26819637e-11  3.11920000e-07  4.98845248e-11 
 3.13920000e-07  2.68469979e-66  3.13920000e-07  7.64904051e-12  3.13920000e-07  4.22344169e-11  3.13920000e-07  4.98834574e-11 
 3.15920000e-07  1.19319991e-66  3.15920000e-07  8.10644956e-12  3.15920000e-07  4.17759519e-11  3.15920000e-07  4.98824015e-11 
 3.17920000e-07  5.30311071e-67  3.17920000e-07  8.57449843e-12  3.17920000e-07  4.13068588e-11  3.17920000e-07  4.98813572e-11 
 3.19920000e-07  2.35693809e-67  3.19920000e-07  9.05289070e-12  3.19920000e-07  4.08274342e-11  3.19920000e-07  4.98803249e-11 
 3.21920000e-07  1.04752804e-67  3.21920000e-07  9.54132338e-12  3.21920000e-07  4.03379813e-11  3.21920000e-07  4.98793047e-11 
 3.23920000e-07  4.65568018e-68  3.23920000e-07  1.00394872e-11  3.23920000e-07  3.98388098e-11  3.23920000e-07  4.98782970e-11 
 3.25920000e-07  2.06919119e-68  3.25920000e-07  1.05470666e-11  3.25920000e-07  3.93302353e-11  3.25920000e-07  4.98773019e-11 
 3.27920000e-07  9.19640530e-69  3.27920000e-07  1.10637403e-11  3.27920000e-07  3.88125794e-11  3.27920000e-07  4.98763197e-11 
 3.29920000e-07  4.08729124e-69  3.29920000e-07  1.15891810e-11  3.29920000e-07  3.82861696e-11  3.29920000e-07  4.98753506e-11 
 3.31920000e-07  1.81657389e-69  3.31920000e-07  1.21230562e-11  3.31920000e-07  3.77513387e-11  3.31920000e-07  4.98743949e-11 
 3.33920000e-07  8.07366171e-70  3.33920000e-07  1.26650278e-11  3.33920000e-07  3.72084250e-11  3.33920000e-07  4.98734528e-11 
 3.35920000e-07  3.58829409e-70  3.35920000e-07  1.32147527e-11  3.35920000e-07  3.66577717e-11  3.35920000e-07  4.98725243e-11 
 3.37920000e-07  1.59479738e-70  3.37920000e-07  1.37718828e-11  3.37920000e-07  3.60997270e-11  3.37920000e-07  4.98716098e-11 
 3.39920000e-07  7.08798834e-71  3.39920000e-07  1.43360655e-11  3.39920000e-07  3.55346440e-11  3.39920000e-07  4.98707095e-11 
