 2.71920000e-07  1.15579099e-24  2.71920000e-07 -1.37670330e-01  2.71920000e-07  9.89175047e-04 
 2.73920000e-07  7.70527324e-25  2.73920000e-07 -1.50101331e-01  2.73920000e-07  9.87354100e-04 
 2.75920000e-07  5.13684882e-25  2.75920000e-07 -1.62508445e-01  2.75920000e-07  9.85377080e-04 
 2.77920000e-07  3.42456588e-25  2.77920000e-07 -1.74889712e-01  2.77920000e-07  9.83244300e-04 
 2.79920000e-07  2.28304392e-25  2.79920000e-07 -1.87243173e-01  2.79920000e-07  9.80956101e-04 
 2.81920000e-07  1.52202928e-25  2.81920000e-07 -1.99566877e-01  2.81920000e-07  9.78512846e-04 
 2.83920000e-07  1.01468619e-25  2.83920000e-07 -2.11858876e-01  2.83920000e-07  9.75914923e-04 
 2.85920000e-07  6.76457458e-26  2.85920000e-07 -2.24117226e-01  2.85920000e-07  9.73162745e-04 
 2.87920000e-07  4.50971639e-26  2.87920000e-07 -2.36339990e-01  2.87920000e-07  9.70256749e-04 
 2.89920000e-07  3.00647759e-26  2.89920000e-07 -2.48525236e-01  2.89920000e-07  9.67197396e-04 
 2.91920000e-07  2.00431839e-26  2.91920000e-07 -2.60671039e-01  2.91920000e-07  9.63985172e-04 
 2.93920000e-07  1.33621226e-26  2.93920000e-07 -2.72775477e-01  2.93920000e-07  9.60620587e-04 
 2.95920000e-07  8.90808175e-27  2.95920000e-07 -2.84836639e-01  2.95920000e-07  9.57104174e-04 
 2.97920000e-07  5.93872117e-27  2.97920000e-07 -2.96852618e-01  2.97920000e-07  9.53436492e-04 
 2.99920000e-07  3.95914745e-27  2.99920000e-07 -3.08821515e-01  2.99920000e-07  9.49618121e-04 
 3.01920000e-07  2.63943163e-27  3.01920000e-07 -3.20741439e-01  3.01920000e-07  9.45649668e-04 
 3.03920000e-07  1.75962109e-27  3.03920000e-07 -3.32610504e-01  3.03920000e-07  9.41531762e-04 
 3.05920000e-07  1.17308072e-27  3.05920000e-07 -3.44426836e-01  3.05920000e-07  9.37265056e-04 
 3.07920000e-07  7.82053817e-28  3.07920000e-07 -3.56188568e-01  3.07920000e-07  9.32850226e-04 
 3.09920000e-07  5.21369211e-28  3.09920000e-07 -3.67893839e-01  3.09920000e-07  9.28287972e-04 
 3.11920000e-07  3.47579474e-28  3.11920000e-07 -3.79540802e-01  3.11920000e-07  9.23579018e-04 
 3.13920000e-07  2.31719649e-28  3.13920000e-07 -3.91127614e-01  3.13920000e-07  9.18724108e-04 
 3.15920000e-07  1.54479766e-28  3.15920000e-07 -4.02652445e-01  3.15920000e-07  9.13724014e-04 
 3.17920000e-07  1.02986511e-28  3.17920000e-07 -4.14113473e-01  3.17920000e-07  9.08579527e-04 
 3.19920000e-07  6.86576739e-29  3.19920000e-07 -4.25508888e-01  3.19920000e-07  9.03291462e-04 
 3.21920000e-07  4.57717826e-29  3.21920000e-07 -4.36836889e-01  3.21920000e-07  8.97860657e-04 
 3.23920000e-07  3.05145217e-29  3.23920000e-07 -4.48095685e-01  3.23920000e-07  8.92287973e-04 
 3.25920000e-07  2.03430145e-29  3.25920000e-07 -4.59283498e-01  3.25920000e-07  8.86574292e-04 
 3.27920000e-07  1.35620097e-29  3.27920000e-07 -4.70398560e-01  3.27920000e-07  8.80720519e-04 
 3.29920000e-07  9.04133977e-30  3.29920000e-07 -4.81439114e-01  3.29920000e-07  8.74727582e-04 
 3.31920000e-07  6.02755985e-30  3.31920000e-07 -4.92403416e-01  3.31920000e-07  8.68596430e-04 
 3.33920000e-07  4.01837323e-30  3.33920000e-07 -5.03289734e-01  3.33920000e-07  8.62328034e-04 
 3.35920000e-07  2.67891549e-30  3.35920000e-07 -5.14096346e-01  3.35920000e-07  8.55923386e-04 
 3.37920000e-07  1.78594366e-30  3.37920000e-07 -5.24821547e-01  3.37920000e-07  8.49383501e-04 
 3.39920000e-07  1.19062911e-30  3.39920000e-07 -5.35463641e-01  3.39920000e-07  8.42709414e-04 
 3.41920000e-07  7.93752737e-31  3.41920000e-07 -5.46020946e-01  3.41920000e-07  8.35902183e-04 
 3.43920000e-07  5.29168491e-31  3.43920000e-07 -5.56491796e-01  3.43920000e-07  8.28962885e-04 
 3.45920000e-07  3.52778994e-31  3.45920000e-07 -5.66874535e-01  3.45920000e-07  8.21892619e-04 
 3.47920000e-07  2.35185996e-31  3.47920000e-07 -5.77167523e-01  3.47920000e-07  8.14692504e-04 
 3.49920000e-07  1.56790664e-31  3.49920000e-07 -5.87369134e-01  3.49920000e-07  8.07363681e-04 
 3.51920000e-07  1.04527109e-31  3.51920000e-07 -5.97477757e-01  3.51920000e-07  7.99907309e-04 
 3.53920000e-07  6.96847396e-32  3.53920000e-07 -6.07491794e-01  3.53920000e-07  7.92324569e-04 
 3.55920000e-07  4.64564931e-32  3.55920000e-07 -6.17409663e-01  3.55920000e-07  7.84616661e-04 
 3.57920000e-07  3.09709954e-32  3.57920000e-07 -6.27229798e-01  3.57920000e-07  7.76784806e-04 
 3.59920000e-07  2.06473303e-32  3.59920000e-07 -6.36950647e-01  3.59920000e-07  7.68830243e-04 
 3.61920000e-07  1.37648868e-32  3.61920000e-07 -6.46570676e-01  3.61920000e-07  7.60754231e-04 
 3.63920000e-07  9.17659122e-33  3.63920000e-07 -6.56088363e-01  3.63920000e-07  7.52558049e-04 
 3.65920000e-07  6.11772748e-33  3.65920000e-07 -6.65502206e-01  3.65920000e-07  7.44242994e-04 
 3.67920000e-07  4.07848499e-33  3.67920000e-07 -6.74810718e-01  3.67920000e-07  7.35810382e-04 
 3.69920000e-07  2.71898999e-33  3.69920000e-07 -6.84012428e-01  3.69920000e-07  7.27261548e-04 
 3.71920000e-07  1.81265999e-33  3.71920000e-07 -6.93105883e-01  3.71920000e-07  7.18597844e-04 
 3.73920000e-07  1.20844000e-33  3.73920000e-07 -7.02089647e-01  3.73920000e-07  7.09820642e-04 
 3.75920000e-07  8.05626664e-34  3.75920000e-07 -7.10962301e-01  3.75920000e-07  7.00931331e-04 
